page_id,url,title,page_type,category,avg_views,avg_edits,words,creation_year,description
19367082,en.wikipedia.org/wiki/John_L._Nelson,John_L._Nelson,biography,"arts, culture and entertainment",25058,2,305,2008,"American jazz musician, songwriter"
39480342,en.wikipedia.org/wiki/Doctor_Strange_(film),Doctor_Strange_(film),other,"arts, culture and entertainment",172256,0,16,2013,
32917,en.wikipedia.org/wiki/Walt_Disney,Walt_Disney,biography,"arts, culture and entertainment",332805,20,6966,2001,American film producer and businessman (1901-1966)
44220,en.wikipedia.org/wiki/UEFA_Champions_League,UEFA_Champions_League,other,sport,410584,34,4023,2002,European association football tournament
15619833,en.wikipedia.org/wiki/Karan_Singh_Grover,Karan_Singh_Grover,biography,"arts, culture and entertainment",106699,24,784,2008,Indian actor and model
240267,en.wikipedia.org/wiki/Anthony_Michael_Hall,Anthony_Michael_Hall,biography,"arts, culture and entertainment",99429,5,3009,2003,"American actor, producer and director"
43186905,en.wikipedia.org/wiki/Game_of_Thrones_(season_5),Game_of_Thrones_(season_5),other,"arts, culture and entertainment",136860,10,2461,2014,fifth season of the fantasy drama television series Game of Thrones
62093,"en.wikipedia.org/wiki/Prince_Philip,_Duke_of_Edinburgh","Prince_Philip,_Duke_of_Edinburgh",biography,other,761407,34,6628,2002,"member of the British Royal Family, consort of Queen Elizabeth II"
52959875,en.wikipedia.org/wiki/Star_Wars:_Episode_VIII,Star_Wars:_Episode_VIII,other,internet and game,80055,0,4112,2017,
125248,"en.wikipedia.org/wiki/Charles,_Prince_of_Wales","Charles,_Prince_of_Wales",biography,other,699381,17,9389,2002,eldest son and heir-apparent of Queen Elizabeth II (born 1948)
60314234,en.wikipedia.org/wiki/2016_NBA_Playoffs,2016_NBA_Playoffs,other,"arts, culture and entertainment",41309,0,2739,2019,
241099,en.wikipedia.org/wiki/Villanova_University,Villanova_University,other,history and geography,45056,8,6236,2003,"Catholic university near Philadelphia, Pennsylvania"
58719,en.wikipedia.org/wiki/Judy_Garland,Judy_Garland,biography,history and geography,443913,31,10545,2002,"American actress, singer and vaudevillian (1922-1969)"
76472,en.wikipedia.org/wiki/Ki_&_Ka,Ki_&_Ka,other,"arts, culture and entertainment",35200,9,1804,2015,
47830492,en.wikipedia.org/wiki/Hardcore_Henry,Hardcore_Henry,other,"arts, culture and entertainment",52926,12,1647,2015,2015 Russian-American science fiction action film directed by Ilja Naischuller
961522,en.wikipedia.org/wiki/2016_Summer_Olympics,2016_Summer_Olympics,other,sport,323429,35,5655,2004,"Games of the XXXI Olympiad, held in Rio de Janeiro in 2016"
24095,"en.wikipedia.org/wiki/Diana,_Princess_of_Wales","Diana,_Princess_of_Wales",biography,"arts, culture and entertainment",624148,42,13532,2001,"first wife of Charles, Prince of Wales (1961-1997)"
41126542,en.wikipedia.org/wiki/List_of_The_Blacklist_episodes,List_of_The_Blacklist_episodes,other,"arts, culture and entertainment",188683,8,363,2013,Wikimedia list article
424589,en.wikipedia.org/wiki/Skype,Skype,other,internet and game,103658,14,5056,2004,telecommunications software service
1907958,en.wikipedia.org/wiki/Will_Smith_(defensive_end),Will_Smith_(defensive_end),biography,sport,15300,6,1175,2005,American football player (1981-2016)
27172341,en.wikipedia.org/wiki/Cédric_Villani,Cédric_Villani,biography,other,17321,3,580,2010,French mathematician and politician
5574915,en.wikipedia.org/wiki/West_Indies,West_Indies,other,history and geography,105557,8,1666,2002,island region in the Caribbean
69795,en.wikipedia.org/wiki/Selena,Selena,biography,"arts, culture and entertainment",307735,10,8378,2002,"American singer, songwriter, actress, and fashion designer (1971-1995)"
164406,en.wikipedia.org/wiki/Scorched_earth,Scorched_earth,other,history and geography,35857,4,5660,2003,military strategy
157211,en.wikipedia.org/wiki/Masters_Tournament,Masters_Tournament,other,sport,70869,11,7609,2002,"golf tournament held in Augusta, Georgia, United States"
49733603,en.wikipedia.org/wiki/Hush_(2016_film),Hush_(2016_film),other,"arts, culture and entertainment",101188,11,1353,2016,2016 psychological horror film directed by Mike Flanagan
1535704,en.wikipedia.org/wiki/Chris_Evans_(actor),Chris_Evans_(actor),biography,"arts, culture and entertainment",419891,28,3322,2005,American actor
88064,en.wikipedia.org/wiki/Sheila_E.,Sheila_E.,biography,"arts, culture and entertainment",49657,4,2297,2002,American singer and percussionist
513402,en.wikipedia.org/wiki/Zaha_Hadid,Zaha_Hadid,biography,"arts, culture and entertainment",84352,22,6729,2004,Iraqi-British architect
274539,en.wikipedia.org/wiki/Ashton_Kutcher,Ashton_Kutcher,biography,"arts, culture and entertainment",363659,6,2694,2003,American actor
347105,en.wikipedia.org/wiki/Mother_Teresa,Mother_Teresa,biography,"arts, culture and entertainment",295038,14,5629,2002,Roman Catholic saint of Albanian origin
12301,en.wikipedia.org/wiki/A_Song_of_Ice_and_Fire,A_Song_of_Ice_and_Fire,other,"arts, culture and entertainment",306549,11,9770,2001,series of epic fantasy novels by George R. R. Martin
4586225,en.wikipedia.org/wiki/Felicity_Jones,Felicity_Jones,biography,"arts, culture and entertainment",203425,11,1318,2006,English actress
916099,en.wikipedia.org/wiki/Manny_Pacquiao,Manny_Pacquiao,biography,sport,198231,24,4194,2004,"Filipino boxer, basketball player, singer and politician"
2855554,en.wikipedia.org/wiki/IMDb,IMDb,other,internet and game,295617,20,3155,2001,"Internet database of films, and movie professionals (actors, directors, screenwriters etc.)"
38824857,en.wikipedia.org/wiki/List_of_Vikings_episodes,List_of_Vikings_episodes,other,"arts, culture and entertainment",144591,4,186,2013,Wikimedia list article
524986,en.wikipedia.org/wiki/Batman:_The_Killing_Joke,Batman:_The_Killing_Joke,other,"arts, culture and entertainment",73367,8,3986,2004,1988 graphic novel by Alan Moore
11250,en.wikipedia.org/wiki/Premier_League,Premier_League,biography,sport,376926,36,8338,2001,association football league
14627,en.wikipedia.org/wiki/Isaac_Newton,Isaac_Newton,biography,"arts, culture and entertainment",298890,9,7704,2001,British physicist and mathematician
21374258,en.wikipedia.org/wiki/Isaiah_Thomas_(basketball),Isaiah_Thomas_(basketball),biography,sport,167781,18,2836,2009,American basketball player
38795596,en.wikipedia.org/wiki/Mossack_Fonseca,Mossack_Fonseca,other,history and geography,24706,5,1317,2013,law firm and corporate service provider based in Panama
418467,en.wikipedia.org/wiki/Peter_Dinklage,Peter_Dinklage,biography,"arts, culture and entertainment",243134,22,3441,2004,American actor
36019569,en.wikipedia.org/wiki/Snow_White_and_the_Huntsman,Snow_White_and_the_Huntsman,other,"arts, culture and entertainment",80075,9,2498,2011,2012 film by Rupert Sanders
49179599,en.wikipedia.org/wiki/UFC_Fight_Night:_Rothwell_vs._dos_Santos,UFC_Fight_Night:_Rothwell_vs._dos_Santos,other,sport,19916,3,169,2016,UFC mixed martial arts event in 2016
13260340,en.wikipedia.org/wiki/Indian_Premier_League,Indian_Premier_League,other,sport,169905,44,3347,2007,professional cricket league in India
46688471,en.wikipedia.org/wiki/The_Blacklist_(season_3),The_Blacklist_(season_3),other,"arts, culture and entertainment",69890,8,325,2015,season of television series
149225,en.wikipedia.org/wiki/AC/DC,AC/DC,biography,"arts, culture and entertainment",265504,41,8006,2002,Australian hard rock band
2773076,en.wikipedia.org/wiki/Guns_N'_Roses,Guns_N'_Roses,biography,"arts, culture and entertainment",183917,22,14642,2002,American hard rock band
1769827,en.wikipedia.org/wiki/Megan_Fox,Megan_Fox,biography,"arts, culture and entertainment",298961,8,3104,2005,American actress
46244985,en.wikipedia.org/wiki/The_Red_Woman,The_Red_Woman,other,"arts, culture and entertainment",21647,6,2198,2015,episode of Game of Thrones (S6 E1)
10276064,en.wikipedia.org/wiki/Bill_Nye,Bill_Nye,biography,"arts, culture and entertainment",142627,7,3802,2003,"American science educator, comedian, television host, actor, writer, scientist and former mechanical engineer"
1677192,"en.wikipedia.org/wiki/Catherine,_Duchess_of_Cambridge","Catherine,_Duchess_of_Cambridge",biography,history and geography,279397,31,5857,2005,"wife of Prince William, Duke of Cambridge"
47884393,en.wikipedia.org/wiki/2016_World_Snooker_Championship,2016_World_Snooker_Championship,biography,other,16374,33,2386,2015,snooker tournament
49241468,en.wikipedia.org/wiki/UFC_on_Fox:_Teixeira_vs._Evans,UFC_on_Fox:_Teixeira_vs._Evans,biography,sport,12934,3,542,2016,UFC mixed martial arts event in 2016
47923,en.wikipedia.org/wiki/Queen_Victoria,Queen_Victoria,biography,history and geography,819255,15,7447,2001,British monarch who reigned 1837–1901
53057353,en.wikipedia.org/wiki/Tesla_Motors,Tesla_Motors,other,"arts, culture and entertainment",85836,0,10108,2017,
29642053,en.wikipedia.org/wiki/Elizabeth_Olsen,Elizabeth_Olsen,biography,"arts, culture and entertainment",340398,26,1240,2010,American actress
29687292,en.wikipedia.org/wiki/Ovince_Saint_Preux,Ovince_Saint_Preux,biography,sport,39216,9,2133,2010,American mixed martial artist
2541002,en.wikipedia.org/wiki/Susannah_Melvoin,Susannah_Melvoin,biography,"arts, culture and entertainment",15738,1,260,2005,American musician
3617325,en.wikipedia.org/wiki/Roy_Benavidez,Roy_Benavidez,biography,history and geography,38885,4,2251,2006,United States Army Medal of Honor recipient
1148973,en.wikipedia.org/wiki/Song_Hye-kyo,Song_Hye-kyo,biography,"arts, culture and entertainment",121875,14,1991,2004,South Korean actress
950231,en.wikipedia.org/wiki/Paisley_Park_Records,Paisley_Park_Records,other,"arts, culture and entertainment",12533,3,758,2004,record label from the United States
17125709,en.wikipedia.org/wiki/Sarabjit_Singh,Sarabjit_Singh,biography,other,51113,7,2316,2008,Indian national convicted of terrorism and spying by a Pakistani court
12224,en.wikipedia.org/wiki/Great_Pyramid_of_Giza,Great_Pyramid_of_Giza,other,history and geography,158646,5,10402,2001,oldest and largest of the three pyramids in the Giza Necropolis; one of the seven ancient wonders of the world
19342741,en.wikipedia.org/wiki/Wonders_of_the_World,Wonders_of_the_World,other,other,323034,3,685,2003,cultural lists compiled to catalogue the most spectacular natural wonders and manmade structures on Earth
46755,en.wikipedia.org/wiki/George_VI,George_VI,biography,other,672299,25,4343,2002,King of the United Kingdom (1895-1952)
47538503,en.wikipedia.org/wiki/Sardaar_Gabbar_Singh,Sardaar_Gabbar_Singh,other,"arts, culture and entertainment",31081,16,3478,2015,2016 film by K. S. Ravindra
54026037,en.wikipedia.org/wiki/Rising_Pune_Supergiants,Rising_Pune_Supergiants,other,STEM,18886,0,1165,2017,
150056,en.wikipedia.org/wiki/Axl_Rose,Axl_Rose,biography,"arts, culture and entertainment",159724,14,4553,2002,American singer and songwriter
27546,en.wikipedia.org/wiki/Sexual_intercourse,Sexual_intercourse,other,history and geography,385569,8,7809,2001,"any act or set of actions performed for reproduction, sexual pleasure or both"
188410,en.wikipedia.org/wiki/Dennis_Hastert,Dennis_Hastert,biography,history and geography,38201,14,11833,2003,American politician: U.S. Speaker of the House
48970404,en.wikipedia.org/wiki/Gujarat_Lions,Gujarat_Lions,other,internet and game,24228,10,189,2016,IPL Cricket team
44818119,en.wikipedia.org/wiki/2015–16_Premier_League,2015–16_Premier_League,other,sport,121273,35,1469,2014,The 24th Premier League that took place from 8 August 2015 to 17 May 2016.
47569084,en.wikipedia.org/wiki/Fantastic_Beasts_and_Where_to_Find_Them_(film),Fantastic_Beasts_and_Where_to_Find_Them_(film),other,"arts, culture and entertainment",365343,50,3531,2014,2016 film directed by David Yates
72201,"en.wikipedia.org/wiki/Prince_William,_Duke_of_Cambridge","Prince_William,_Duke_of_Cambridge",biography,other,369980,27,6245,2001,"senior grandson of Queen Elizabeth II, elder son of Charles, Prince of Wales and Diana, Princess of Wales"
39476129,en.wikipedia.org/wiki/2015–16_UEFA_Champions_League,2015–16_UEFA_Champions_League,other,sport,121256,13,1149,2013,
20584,en.wikipedia.org/wiki/Morgan_Freeman,Morgan_Freeman,biography,"arts, culture and entertainment",295302,8,7163,2001,"American actor, film director, and narrator"
311899,en.wikipedia.org/wiki/Harley_Quinn,Harley_Quinn,other,"arts, culture and entertainment",264095,39,6171,2003,fictional character from DC Comics
42104,en.wikipedia.org/wiki/Cameron_Diaz,Cameron_Diaz,biography,"arts, culture and entertainment",321343,26,3618,2002,American actress
19371162,en.wikipedia.org/wiki/Kelly_Ripa,Kelly_Ripa,biography,"arts, culture and entertainment",115237,5,1908,2003,"American actress, dancer, talk show host, journalist, and television producer (born October 2, 1970) (age 49)"
430144,en.wikipedia.org/wiki/Gene_Wilder,Gene_Wilder,biography,"arts, culture and entertainment",214105,11,3971,2004,American actor and comedian (1933-2016)
16354524,en.wikipedia.org/wiki/List_of_Masters_Tournament_champions,List_of_Masters_Tournament_champions,biography,sport,52475,3,373,2008,Wikimedia list article
2337812,en.wikipedia.org/wiki/List_of_WWE_personnel,List_of_WWE_personnel,other,"arts, culture and entertainment",311383,183,521,2005,Wikimedia list article
23059,en.wikipedia.org/wiki/Passover,Passover,other,"arts, culture and entertainment",92525,6,7024,2001,Jewish holiday celebrating the Israelites' liberation from slavery in Egypt
23440,en.wikipedia.org/wiki/Philippines,Philippines,other,history and geography,407051,64,9834,2001,sovereign state in Southeast Asia
18079,en.wikipedia.org/wiki/Leonardo_da_Vinci,Leonardo_da_Vinci,biography,"arts, culture and entertainment",334186,16,9079,2001,Italian Renaissance polymath (1452-1519)
43356,en.wikipedia.org/wiki/Tiger_Woods,Tiger_Woods,biography,sport,327211,17,8263,2002,American golfer
2066899,en.wikipedia.org/wiki/Purple_Rain_(song),Purple_Rain_(song),other,"arts, culture and entertainment",29950,7,1419,2005,original song written and composed by Prince
2202814,en.wikipedia.org/wiki/The_Walking_Dead_(comic_book),The_Walking_Dead_(comic_book),other,"arts, culture and entertainment",92262,11,3276,2005,"comic book series by Robert Kirkman, Tony Moore and Charlie Adlard"
221788,en.wikipedia.org/wiki/Steve_Kerr,Steve_Kerr,biography,sport,158631,18,3130,2003,American basketball player and coach
1506380,en.wikipedia.org/wiki/André_Cymone,André_Cymone,biography,"arts, culture and entertainment",12270,1,643,2005,American musician
51511,en.wikipedia.org/wiki/Prince,Prince,other,history and geography,33005,7,3465,2002,"son of a prince, king, queen, emperor or empress, or other high-ranking person (such as a grand duke)"
14975,en.wikipedia.org/wiki/Ivy_League,Ivy_League,other,history and geography,231636,9,6098,2001,athletic conference of 8 American universities
11778948,en.wikipedia.org/wiki/Atomic_bombings_of_Hiroshima_and_Nagasaki,Atomic_bombings_of_Hiroshima_and_Nagasaki,other,history and geography,348001,19,14552,2004,use of atomic weapons by the United States against Japan towards the end of World War II
54410264,en.wikipedia.org/wiki/Jay_Z,Jay_Z,other,"arts, culture and entertainment",116796,0,7598,2017,
36257033,en.wikipedia.org/wiki/Line_of_Duty,Line_of_Duty,other,"arts, culture and entertainment",139559,20,766,2012,English television drama series
2615708,en.wikipedia.org/wiki/Jurassic_World,Jurassic_World,other,"arts, culture and entertainment",275190,53,5527,2005,2015 American science fiction adventure film directed by Colin Trevorrow
1970335,en.wikipedia.org/wiki/List_of_Walt_Disney_Pictures_films,List_of_Walt_Disney_Pictures_films,other,"arts, culture and entertainment",340648,45,417,2005,Wikimedia list article
